c16382	drug_target	P0DMS8
c16382	drug_target	Q01064
c16382	drug_target	Q08499
c16382	drug_target	O76074
c16382	drug_target	Q07343
c16382	drug_target	P21817
c16382	drug_target	Q9Y233
c16382	drug_target	P27815
c16382	drug_target	Q08493
c16382	drug_target	O00408
c16382	drug_target	Q14432
c16382	drug_target	P78527
c16382	drug_target	O00329
c16382	drug_target	P42336
c16382	drug_target	P42338
c16824	drug_target	Q15822
c16824	drug_target	P32297
c16824	drug_target	P43681
c16824	drug_target	P36544
c16824	drug_target	P17787
c16824	drug_target	P30926
c16824	drug_target	P08172
c16824	drug_target	P20309
c16863	drug_target	O76074
c16863	drug_target	P11926
c17549	drug_target	Q12809
c17494	drug_target	P00374
c17032	drug_target	Q05940
c17397	drug_target	Q9UM07
c17422	drug_target	Q9H244
c19576	drug_target	P20309
c19576	drug_target	P11229
c16388	drug_target	P10826
c16388	drug_target	P13631
c16388	drug_target	P28702
c16388	drug_target	P48443
c16388	drug_target	P19793
c16388	drug_target	P05412
c16388	drug_target	P10276
c16444	drug_target	P35348
c16444	drug_target	P35368
c16444	drug_target	P25100
c16923	drug_target	P00797
c17584	drug_target	P20648
c17025	drug_target	Q13621
c17375	drug_target	P28221
c17375	drug_target	P28222
c17375	drug_target	P30939
c17375	drug_target	P08908
c19577	drug_target	P48048
c19577	drug_target	P08913
c19577	drug_target	P18089
c19577	drug_target	P18825
c19577	drug_target	P08588
c19577	drug_target	P07550
c19577	drug_target	P13945
c17627	drug_target	P43700
c17627	drug_target	P43702
c17627	drug_target	P11388
c16819	drug_target	P11229
c17460	drug_target	P08588
c17460	drug_target	P07550
c19579	drug_target	Q14654
c19579	drug_target	P48048
c19579	drug_target	Q09428
c19580	drug_target	P04150
c19581	drug_target	P23975
c16771	drug_target	P04035
c16771	drug_target	P20701
c16771	drug_target	Q92769
c17144	drug_target	P54289
c17411	drug_target	P14867
c17411	drug_target	P47869
c17411	drug_target	P34903
c17411	drug_target	P48169
c17411	drug_target	P31644
c17411	drug_target	Q16445
c17411	drug_target	P18505
c17411	drug_target	P47870
c17411	drug_target	P28472
c17411	drug_target	O14764
c17411	drug_target	P78334
c17411	drug_target	Q8N1C3
c17411	drug_target	P18507
c17411	drug_target	Q99928
c17411	drug_target	O00591
c17411	drug_target	Q9UN88
c17026	drug_target	Q13621
c17026	drug_target	P00915
c17026	drug_target	P00918
c17026	drug_target	P22748
c17371	drug_target	P35354
c17371	drug_target	P09917
c17371	drug_target	Q9NZK7
c16996	drug_target	P23975
c19582	drug_target	Q14432
c16937	drug_target	P14867
c16937	drug_target	P47869
c16937	drug_target	P34903
c16937	drug_target	P48169
c16937	drug_target	P31644
c16937	drug_target	Q16445
c16937	drug_target	P18505
c16937	drug_target	P47870
c16937	drug_target	P28472
c16937	drug_target	O14764
c16937	drug_target	P78334
c16937	drug_target	Q8N1C3
c16937	drug_target	P18507
c16937	drug_target	Q99928
c16937	drug_target	O00591
c16937	drug_target	Q9UN88
c16937	drug_target	Q15822
c16937	drug_target	P32297
c16937	drug_target	P43681
c16937	drug_target	P36544
c16937	drug_target	P17787
c16937	drug_target	P30926
c16937	drug_target	P42261
c16937	drug_target	P42262
c16937	drug_target	P42263
c16937	drug_target	P39086
c16937	drug_target	Q13002
c17550	drug_target	Q72547
c16912	drug_target	P10613
c16912	drug_target	O75469
c16292	drug_target	P04150
c16938	drug_target	P47869
c16938	drug_target	P34903
c16938	drug_target	P48169
c16938	drug_target	P31644
c16938	drug_target	Q16445
c16938	drug_target	P14867
c16938	drug_target	P18505
c16938	drug_target	P47870
c16938	drug_target	P28472
c16938	drug_target	O14764
c16938	drug_target	P78334
c16938	drug_target	Q8N1C3
c16938	drug_target	P18507
c16938	drug_target	Q99928
c16938	drug_target	O00591
c16938	drug_target	Q9UN88
c16938	drug_target	P43681
c16938	drug_target	P36544
c16938	drug_target	P42262
c16938	drug_target	Q13002
c16803	drug_target	P00491
c17398	drug_target	P35498
c17398	drug_target	Q9Y5Y9
c17398	drug_target	Q9UI33
c17398	drug_target	Q99250
c17398	drug_target	Q9NY46
c17398	drug_target	P35499
c17398	drug_target	Q14524
c17398	drug_target	Q01118
c17398	drug_target	Q9UQD0
c17398	drug_target	Q15858
c17398	drug_target	Q13936
c17398	drug_target	Q01668
c17398	drug_target	O60840
c17398	drug_target	Q13698
c17398	drug_target	Q02641
c17398	drug_target	Q08289
c17398	drug_target	P54284
c17398	drug_target	O00305
c17398	drug_target	P35348
c17398	drug_target	P35368
c17398	drug_target	P25100
c17398	drug_target	P08588
c16999	drug_target	P35354
c16999	drug_target	P23219
c16999	drug_target	P09917
c16999	drug_target	P37231
c16999	drug_target	O14920
c16999	drug_target	P35228
c19583	drug_target	P11229
c19583	drug_target	Q01959
c19583	drug_target	P35367
c19583	drug_target	P31645
c19583	drug_target	P23975
c16372	drug_target	P14416
c16372	drug_target	P28223
c16372	drug_target	P08908
c16372	drug_target	P28221
c16372	drug_target	P28335
c16372	drug_target	P21728
c16372	drug_target	P21918
c16372	drug_target	P35462
c16372	drug_target	P21917
c16372	drug_target	P28222
c16372	drug_target	P28566
c16372	drug_target	P50406
c16372	drug_target	P34969
c16372	drug_target	P35367
c16372	drug_target	P35348
c16372	drug_target	P35368
c16372	drug_target	P08913
c16372	drug_target	P18089
c16372	drug_target	P18825
c16372	drug_target	P11229
c16372	drug_target	P08172
c16372	drug_target	P20309
c16372	drug_target	P08173
c16372	drug_target	P08912
c16372	drug_target	P46098
c16372	drug_target	O95264
c16372	drug_target	Q8WXA8
c16372	drug_target	P47898
c19584	drug_target	P41595
c19584	drug_target	P28335
c19584	drug_target	P28223
c19584	drug_target	P08908
c19584	drug_target	P34969
c19584	drug_target	P28222
c19584	drug_target	P30939
c19584	drug_target	P28566
c19585	drug_target	P14416
c19585	drug_target	P41595
c19585	drug_target	P35462
c19585	drug_target	P28223
c19585	drug_target	P18089
c19585	drug_target	P28221
c19585	drug_target	P21917
c19585	drug_target	P08913
c19585	drug_target	P08908
c19585	drug_target	P18825
c19585	drug_target	P21918
c19585	drug_target	P21728
c19585	drug_target	P28222
c19585	drug_target	P28335
c19585	drug_target	P34969
c19585	drug_target	P35348
c19585	drug_target	P35368
c19585	drug_target	P25100
c19585	drug_target	P08588
c19585	drug_target	P07550
c19586	drug_target	P10613
c16395	drug_target	Q14524
c16395	drug_target	P35498
c16395	drug_target	Q12809
c16395	drug_target	Q13936
c16395	drug_target	Q01668
c16395	drug_target	O60840
c16395	drug_target	Q13698
c16395	drug_target	Q02641
c16395	drug_target	Q08289
c16395	drug_target	P54284
c16395	drug_target	O00305
c16395	drug_target	O00555
c16395	drug_target	Q99250
c16395	drug_target	Q9UQD0
c16395	drug_target	O75469
c16395	drug_target	Q9NY46
c16395	drug_target	P14867
c16395	drug_target	P47869
c16395	drug_target	P34903
c16395	drug_target	P48169
c16395	drug_target	P31644
c16395	drug_target	Q16445
c16395	drug_target	P18505
c16395	drug_target	P47870
c16395	drug_target	P28472
c16395	drug_target	O14764
c16395	drug_target	P78334
c16395	drug_target	Q8N1C3
c16395	drug_target	P18507
c16395	drug_target	Q99928
c16395	drug_target	O00591
c16395	drug_target	Q9UN88
c19587	drug_target	P04150
c16683	drug_target	Q92731
c16683	drug_target	P03372
c16683	drug_target	P62508
c16683	drug_target	P11474
c16683	drug_target	Q15596
c16683	drug_target	O75469
c16683	drug_target	P10275
c16683	drug_target	P04278
c17470	drug_target	P10613
c17470	drug_target	O15554
c17470	drug_target	O75469
c17470	drug_target	Q8TDS4
c17537	drug_target	P0AC13
c16861	drug_target	Q14432
c16911	drug_target	P0AC13
c16707	drug_target	P08588
c16707	drug_target	P07550
c16707	drug_target	P13945
c17042	drug_target	Q9BQB6
c17042	drug_target	P15559
c16882	drug_target	P0AD68
c16882	drug_target	Q8XJ01
c17573	drug_target	P35462
c17573	drug_target	P14416
c17573	drug_target	P21917
c17573	drug_target	P35348
c17573	drug_target	P35368
c17573	drug_target	P25100
c17573	drug_target	P08913
c17573	drug_target	P18089
c17573	drug_target	P18825
c45	drug_target	P03372
c17625	drug_target	Q13936
c17625	drug_target	P54289
c17625	drug_target	Q08289
c17625	drug_target	O95180
c17625	drug_target	Q9NY47
c17625	drug_target	Q01668
c17625	drug_target	Q13698
c16755	drug_target	P25021
c16401	drug_target	P14867
c16401	drug_target	P35498
c16401	drug_target	Q9Y5Y9
c16401	drug_target	Q9UI33
c16401	drug_target	Q99250
c16401	drug_target	Q9NY46
c16401	drug_target	P35499
c16401	drug_target	Q14524
c16401	drug_target	Q01118
c16401	drug_target	Q9UQD0
c16401	drug_target	Q15858
c16401	drug_target	P39086
c16401	drug_target	Q13002
c16401	drug_target	P00918
c16401	drug_target	P22748
c16401	drug_target	Q13936
c16401	drug_target	Q01668
c16401	drug_target	O60840
c16401	drug_target	Q13698
c16401	drug_target	Q02641
c16401	drug_target	Q08289
c16401	drug_target	P54284
c16401	drug_target	O00305
c16401	drug_target	P00915
c16401	drug_target	P07451
c16883	drug_target	P02918
c16883	drug_target	P02919
c16883	drug_target	P0AD68
c16883	drug_target	P0AEB2
c16883	drug_target	P08506
c19589	drug_target	P30556
c16357	drug_target	P11388
c16357	drug_target	Q12809
c16357	drug_target	P02768
c16336	drug_target	P30542
c16336	drug_target	P29274
c16336	drug_target	P29275
c16336	drug_target	Q07343
c16336	drug_target	O76074
c16336	drug_target	P27815
c16336	drug_target	Q14432
c16336	drug_target	Q92769
c16336	drug_target	P09874
c19590	drug_target	P00734
c16374	drug_target	P10827
c16374	drug_target	P10828
c16723	drug_target	Q14524
c16723	drug_target	P11229
c16723	drug_target	P08172
c16723	drug_target	P20309
c16723	drug_target	Q12809
c16391	drug_target	Q9Y5Y9
c16391	drug_target	Q15858
c16391	drug_target	Q14524
c16391	drug_target	P00533
c16391	drug_target	P35499
c19591	drug_target	O43451
c19591	drug_target	P04746
c19591	drug_target	P10253
c16362	drug_target	P31645
c16362	drug_target	P23975
c16362	drug_target	Q01959
c16205	drug_target	P43088
c19592	drug_target	P04150
c19592	drug_target	P04083
c16997	drug_target	P23975
c16997	drug_target	P31645
c16997	drug_target	Q05586
c16997	drug_target	Q12879
c16997	drug_target	Q13224
c16997	drug_target	Q14957
c16997	drug_target	O15399
c16997	drug_target	Q8TCU5
c16997	drug_target	O60391
c16997	drug_target	P41145
c17391	drug_target	P14867
c17391	drug_target	P18089
c17391	drug_target	P47869
c17391	drug_target	P34903
c17391	drug_target	P48169
c17391	drug_target	P31644
c17391	drug_target	Q16445
c17391	drug_target	P18505
c17391	drug_target	P47870
c17391	drug_target	P28472
c17391	drug_target	O14764
c17391	drug_target	P78334
c17391	drug_target	Q8N1C3
c17391	drug_target	P18507
c17391	drug_target	Q99928
c17391	drug_target	O00591
c17391	drug_target	Q9UN88
c19593	drug_target	P04818
c16534	drug_target	P06401
c17609	drug_target	P35372
c17609	drug_target	P41145
c17609	drug_target	P41143
c17475	drug_target	Q9Y5Y9
c17479	drug_target	Q9Y5Y9
c17479	drug_target	P34995
c16217	drug_target	P35348
c16217	drug_target	P25100
c16217	drug_target	P35368
c19594	drug_target	P04293
c17570	drug_target	Q72547
c16848	drug_target	Q8XJ01
c19595	drug_target	P00747
c16300	drug_target	P0AD65
c16300	drug_target	P0AD68
c16300	drug_target	P24228
c16300	drug_target	P02918
c16300	drug_target	P02919
c16300	drug_target	P08506
c16916	drug_target	P06401
c16916	drug_target	P03372
c17604	drug_target	P47869
c17604	drug_target	P34903
c17604	drug_target	P48169
c17604	drug_target	P31644
c17604	drug_target	Q16445
c17604	drug_target	P14867
c17604	drug_target	P18505
c17604	drug_target	P47870
c17604	drug_target	P28472
c17604	drug_target	O14764
c17604	drug_target	P78334
c17604	drug_target	Q8N1C3
c17604	drug_target	P18507
c17604	drug_target	Q99928
c17604	drug_target	O00591
c17604	drug_target	Q9UN88
c17604	drug_target	P43681
c17604	drug_target	P36544
c17604	drug_target	P42262
c17604	drug_target	Q13002
c17544	drug_target	P19793
c17544	drug_target	P28702
c17544	drug_target	P48443
c17382	drug_target	Q13936
c17382	drug_target	Q02641
c17382	drug_target	Q12809
c17382	drug_target	P54289
c17382	drug_target	Q06432
c17382	drug_target	Q14654
c16759	drug_target	P00915
c16759	drug_target	Q13621
c17257	drug_target	P00918
c17257	drug_target	P22748
c17257	drug_target	P43166
c17257	drug_target	P00915
c17257	drug_target	P07451
c16939	drug_target	P14867
c16939	drug_target	P47869
c16939	drug_target	P34903
c16939	drug_target	P48169
c16939	drug_target	P31644
c16939	drug_target	Q16445
c16939	drug_target	P18505
c16939	drug_target	P47870
c16939	drug_target	P28472
c16939	drug_target	O14764
c16939	drug_target	P78334
c16939	drug_target	Q8N1C3
c16939	drug_target	P18507
c16939	drug_target	Q99928
c16939	drug_target	O00591
c16939	drug_target	Q9UN88
c16939	drug_target	P43681
c16939	drug_target	P36544
c16939	drug_target	P42262
c16939	drug_target	Q13002
c16939	drug_target	Q05586
c16939	drug_target	Q12879
c16939	drug_target	Q13224
c16939	drug_target	Q14957
c16939	drug_target	O15399
c16939	drug_target	Q8TCU5
c16939	drug_target	O60391
c16939	drug_target	O75469
c16689	drug_target	Q9UKV0
c16689	drug_target	P35498
c16689	drug_target	Q9Y5Y9
c16689	drug_target	Q9UI33
c16689	drug_target	Q99250
c16689	drug_target	Q9NY46
c16689	drug_target	P35499
c16689	drug_target	Q14524
c16689	drug_target	Q01118
c16689	drug_target	Q9UQD0
c16689	drug_target	Q15858
c16689	drug_target	Q92769
c16689	drug_target	Q07869
c16689	drug_target	Q03181
c16689	drug_target	P37231
c16689	drug_target	Q13547
c16689	drug_target	Q969S8
c16689	drug_target	Q96DB2
c16689	drug_target	O15379
c16689	drug_target	P56524
c16689	drug_target	Q9UQL6
c16689	drug_target	Q9UBN7
c16689	drug_target	Q8WUI4
c16689	drug_target	Q9BY41
c16689	drug_target	P11926
c17547	drug_target	P28222
c17547	drug_target	P28221
c17547	drug_target	P30939
c17547	drug_target	P28566
c17547	drug_target	P34969
c17547	drug_target	P08908
c17547	drug_target	P28223
c17547	drug_target	P41595
c17066	drug_target	P35354
c17066	drug_target	P23219
c17066	drug_target	Q8NER1
c16905	drug_target	P00533
c16433	drug_target	P35372
c16433	drug_target	P41145
c16433	drug_target	P41143
c16849	drug_target	Q75Y35
c16849	drug_target	P0A3M6
c16849	drug_target	Q8DNB6
c16849	drug_target	Q7CRA4
c16371	drug_target	P28222
c16371	drug_target	P28221
c16371	drug_target	P30939
c16371	drug_target	P08913
c16371	drug_target	P08908
c16371	drug_target	P28566
c16371	drug_target	P28223
c16371	drug_target	P41595
c16371	drug_target	P28335
c16371	drug_target	P35348
c16371	drug_target	P35368
c16371	drug_target	P25100
c16371	drug_target	P18089
c16371	drug_target	P18825
c16371	drug_target	P14416
c16371	drug_target	P35462
c16371	drug_target	P21917
c16371	drug_target	Q13639
c16371	drug_target	P13945
c16953	drug_target	P04818
c19598	drug_target	P21964
c16704	drug_target	P04150
c16329	drug_target	P35372
c16329	drug_target	P41143
c16329	drug_target	P41145
c17569	drug_target	P35354
c17569	drug_target	P14555
c17569	drug_target	P23219
c17569	drug_target	P37231
c17569	drug_target	Q04760
c17569	drug_target	Q9Y5Y4
c17569	drug_target	Q07869
c17569	drug_target	P42330
c17569	drug_target	P19525
c19600	drug_target	P20309
c19600	drug_target	P11229
c19600	drug_target	P08172
c16344	drug_target	P28223
c16344	drug_target	P14416
c16344	drug_target	P21728
c16344	drug_target	P21918
c16344	drug_target	P35462
c16344	drug_target	P21917
c16344	drug_target	P28335
c16344	drug_target	P46098
c16344	drug_target	P50406
c16344	drug_target	P35367
c16344	drug_target	P35348
c16344	drug_target	P35368
c16344	drug_target	P11229
c16344	drug_target	P08172
c16344	drug_target	P20309
c16344	drug_target	P08173
c16344	drug_target	P08588
c16344	drug_target	P07550
c16344	drug_target	P13945
c16344	drug_target	P08908
c16344	drug_target	P28222
c16344	drug_target	P28221
c16344	drug_target	P28566
c16344	drug_target	P30939
c16344	drug_target	P14867
c16344	drug_target	P47869
c16344	drug_target	P34903
c16344	drug_target	P31644
c16344	drug_target	Q8N1C3
c16344	drug_target	P18507
c16344	drug_target	Q99928
c16708	drug_target	P08588
c16708	drug_target	P07550
c17372	drug_target	P20648
c17372	drug_target	P35869
c17546	drug_target	P11229
c17546	drug_target	P08172
c17546	drug_target	P20309
c17546	drug_target	P08173
c17546	drug_target	P08912
c13613	drug_target	P35367
c19601	drug_target	P35367
c19601	drug_target	P20309
c19601	drug_target	P11229
c19601	drug_target	P08912
c19601	drug_target	P08173
c19601	drug_target	P08172
c19601	drug_target	Q12809
c16966	drug_target	Q13936
c16966	drug_target	Q06432
c16540	drug_target	P23975
c16540	drug_target	P31645
c16794	drug_target	P35348
c16794	drug_target	P35368
c16794	drug_target	P25100
c16968	drug_target	O43497
c17064	drug_target	P32754
c16940	drug_target	P14867
c16940	drug_target	P47869
c16940	drug_target	P34903
c16940	drug_target	P48169
c16940	drug_target	P31644
c16940	drug_target	Q16445
c16940	drug_target	P18505
c16940	drug_target	P47870
c16940	drug_target	P28472
c16940	drug_target	O14764
c16940	drug_target	P78334
c16940	drug_target	Q8N1C3
c16940	drug_target	P18507
c16940	drug_target	Q99928
c16940	drug_target	O00591
c16940	drug_target	Q9UN88
c19602	drug_target	P48048
c19602	drug_target	P00797
c19602	drug_target	P23219
c19603	drug_target	P06401
c19603	drug_target	P04150
c16662	drug_target	P21728
c16662	drug_target	P41595
c16750	drug_target	P35367
c16750	drug_target	P11229
c16645	drug_target	Q12791
c19605	drug_target	P11511
c17012	drug_target	P29274
c12058	drug_target	P00439
c12058	drug_target	P29474
c12058	drug_target	P07101
c17624	drug_target	P14416
c17624	drug_target	P28223
c17624	drug_target	P21728
c17624	drug_target	P35462
c17624	drug_target	P21917
c17624	drug_target	P08908
c17624	drug_target	P28222
c17624	drug_target	P28221
c17624	drug_target	P28566
c17624	drug_target	P46098
c17624	drug_target	P28335
c17624	drug_target	P50406
c17624	drug_target	P34969
c17624	drug_target	P35367
c17624	drug_target	Q9H3N8
c17624	drug_target	P35348
c17624	drug_target	P35368
c17624	drug_target	P08913
c17624	drug_target	P18089
c17624	drug_target	P18825
c17624	drug_target	P11229
c17624	drug_target	P08172
c17624	drug_target	P20309
c17624	drug_target	P08173
c17624	drug_target	P08912
c17624	drug_target	P09211
c17529	drug_target	P43700
c17529	drug_target	P43702
c16538	drug_target	P35367
c16538	drug_target	Q14994
c16538	drug_target	P11229
c16538	drug_target	P08172
c16538	drug_target	P20309
c16538	drug_target	P08173
c16538	drug_target	P08912
c16915	drug_target	P06401
c16915	drug_target	P18405
c16915	drug_target	P03372
c16915	drug_target	P10275
c16915	drug_target	P04278
c16915	drug_target	P04150
c16342	drug_target	P35348
c16342	drug_target	P35368
c16342	drug_target	P25100
c16342	drug_target	P08913
c16342	drug_target	P18089
c16342	drug_target	P18825
c16342	drug_target	P08588
c16342	drug_target	P07550
c16342	drug_target	P13945
c16342	drug_target	P00439
c16342	drug_target	Q05940
c16339	drug_target	P28223
c16339	drug_target	P08913
c16339	drug_target	P35348
c16339	drug_target	P35368
c16339	drug_target	P25100
c16339	drug_target	P28335
c16339	drug_target	P41145
c16339	drug_target	P35367
c16553	drug_target	P14867
c16553	drug_target	P47869
c16553	drug_target	P34903
c16553	drug_target	P48169
c16553	drug_target	P31644
c16553	drug_target	Q16445
c16553	drug_target	P18505
c16553	drug_target	P47870
c16553	drug_target	P28472
c16553	drug_target	O14764
c16553	drug_target	P78334
c16553	drug_target	Q8N1C3
c16553	drug_target	P18507
c16553	drug_target	Q99928
c16553	drug_target	O00591
c16553	drug_target	Q9UN88
c16230	drug_target	P14416
c16376	drug_target	P08588
c16376	drug_target	P07550
c16376	drug_target	P00720
c16920	drug_target	P43119
c16920	drug_target	P43116
c16920	drug_target	Q13258
c16920	drug_target	Q03181
c16920	drug_target	Q9H244
c16792	drug_target	P11229
c16792	drug_target	P08172
c16792	drug_target	P20309
c16792	drug_target	P08173
c16792	drug_target	P08912
c16269	drug_target	P46098
c16913	drug_target	P06401
c16724	drug_target	Q14524
c16724	drug_target	P35869
c17261	drug_target	P11388
c17261	drug_target	Q02880
c16402	drug_target	Q13936
c16402	drug_target	Q9P0X4
c16402	drug_target	Q00975
c16402	drug_target	Q02641
c16402	drug_target	Q8IZS8
c16402	drug_target	P00915
c19606	drug_target	P06276
c19606	drug_target	P22303
c19606	drug_target	P23141
c17116	drug_target	P20309
c17116	drug_target	P11229
c17116	drug_target	P08172
c16903	drug_target	P11388
c16782	drug_target	P20309
c16782	drug_target	P11229
c16782	drug_target	P08172
c16782	drug_target	P08173
c16440	drug_target	P35348
c16440	drug_target	P35368
c16440	drug_target	P25100
c17024	drug_target	P05023
c16227	drug_target	P14416
c16227	drug_target	P35462
c16227	drug_target	P00918
c16227	drug_target	P07451
c16227	drug_target	P21917
c17560	drug_target	P11229
c17560	drug_target	Q8TCU5
c17560	drug_target	P08172
c19608	drug_target	P04150
c19609	drug_target	P14867
c19609	drug_target	P47870
c19609	drug_target	P18507
c19609	drug_target	P31644
c19609	drug_target	P34903
c16473	drug_target	P06401
c16473	drug_target	P08235
c16473	drug_target	P03372
c16473	drug_target	P05093
c16473	drug_target	P41145
c16473	drug_target	P04150
